Bin_ID,ELectoral_Area,Bin_Type,Irish_X,Irish_Y
WMS1949,BEAUMONT C,Bigbelly Bin,319333.88239775744,238367.38017468262
WMS1524,NORTH CITY,Bigbelly Bin,315626.3800390022,234271.666532772
WMS1754,RATHFARNHAM,Bigbelly Bin,316034.39500230254,229942.14384166844
WMS0184,NORTH CITY,Class A,316015.1093402992,234447.58685720197
WMS0066,MANSION HOUSE A,Class A,316716.5083653385,233784.4479773482
WMS3926,BALLYMUN F,Class B,314120.8030947976,239452.90975219934
WMS3736,CRUMLIN C,Class B,313781.16977748903,232634.2895749501
WMS0209,PEMBROKE EAST D,Class A,319014.017022014,231479.5922858755
WMS3884,WHITEHALL C,Class B,316934.75003777095,239253.09601308237
WMS3399,KILMAINHAM B,Class B,311955.84777388995,233617.09068854337
WMS3581,CABRA EAST A,Class B,314618.80332203757,235870.22331021528
WMS2121,BALLYGALL C,Class B,314650.7981209359,238516.48112545302
WMS3747,WALKINSTOWN A,Class B,310640.3770492538,231448.42741257447
WMS5164,GRANGE A,Class B,321438.05164007295,240484.99480323042
WMS1090,ARRAN QUAY C,Bigbelly Bin,314676.71109363134,234402.75074448707
WMS1098,USHERS A,Bigbelly Bin,313762.6593927416,234220.95237319494
WMS5021,BEAUMONT B,Class B,317873.0788225057,239176.53309361966
WMS3779,KILMORE C,Class B,319140.47003674944,240001.20708173566
WMS0688,MANSION HOUSE B,Class A,315844.3417874421,233415.6625178823
WMS3698,BALLYMUN B,Class B,315012.5884261588,240473.17338465675
WMS3718,ARRAN QUAY E,Class B,314020.8055568259,235372.65513004654
WMS1529,ROYAL EXCHANGE A,Bigbelly Bin,315974.7468875953,234187.24799265587
WMS4003,BOTANIC C,Cast Iron,315111.7899886637,236403.2110396765
WMS1400,MERCHANTS QUAY B,Bigbelly Bin,314691.779497276,233854.5300109801
WMS2949,ARRAN QUAY A,Class B,314992.33466997964,235515.69592109608
WMS4398,MANSION HOUSE A,Cast Iron,316632.96079492976,233991.65166155936
WMS4345,MANSION HOUSE B,Cast Iron,316525.04473678255,232993.1891715984
WMS1998,CLONTARF EAST B,Class A,320759.0922856068,235823.3743525592
WMS3144,RATHMINES EAST B,Class B,316882.932372745,231566.3481859551
WMS1306,MANSION HOUSE A,Bigbelly Bin,316305.2826374897,234413.81933271038
WMS0919,PEMBROKE WEST C,Bigbelly Bin,316971.98074126826,232360.420871486
WMS4226,ROTUNDA A,Cast Iron,315905.9041018093,235252.71536159952
WMS0989,MERCHANTS QUAY C,Class A,314646.835816242,233379.32190474405
WMS3897,PEMBROKE EAST E,Class B,317907.17567497736,232482.31999306622
WMS5234,CABRA EAST A,Class B,314991.80770441523,236641.21755003394
WMS1211,NORTH DOCK B,Bigbelly Bin,317295.43047148583,234440.11466093996
WMS1212,NORTH DOCK B,Bigbelly Bin,317320.6811502478,234460.68394093472
WMS4007,CABRA EAST A,Cast Iron,315094.388214196,236340.8038251723
WMS0818,MANSION HOUSE A,Class A,316540.7571835013,233744.56741164433
WMS0125,MERCHANTS QUAY E,Class A,314864.8708968902,232661.69349848066
WMS0848,SOUTH DOCK,Class A,316986.4624041366,233964.21398745308
WMS2810,ASHTOWN A,Class B,311719.65554302954,237089.46566053003
WMS0454,WOOD QUAY A,Class A,315166.1188560531,233868.5749254279
WMS1305,GRANGE B,Bigbelly Bin,322286.2188571328,240600.39588195327
WMS3689,BALLYGALL B,Class B,313628.4703590645,238961.09084368421
WMS0352,NORTH CITY,Class A,315376.4829012259,234392.42554446126
WMS5161,RATHMINES EAST B,Class B,316842.97481414955,230491.02427119657
WMS3996,CRUMLIN E,Class B,311985.6382185505,232475.90251507369
WMS1990,KILMORE D,Bigbelly Bin,319744.40494644456,238918.6657577122
WMS5106,KILMORE B,Class B,318364.07326926105,239567.6726227789
WMS3423,CHERRY ORCHARD A,Class B,308125.5791137742,233883.5386080751
WMS1466,PEMBROKE WEST C,Class A,316503.1705834389,232594.3973788722
WMS1907,BALLYGALL B,Class A,314449.5711606621,238936.1819531516
WMS0766,SAINT KEVIN'S,Class A,315420.44909862056,232449.38903627117
WMS5123,CABRA WEST B,Class B,313160.64403044863,236562.20222441663
WMS4576,KILMAINHAM C,Cast Iron,312306.938263916,233459.45203285041
WMS0963,MERCHANTS QUAY A,Class A,314720.31050357793,234181.72032035148
WMS1203,NORTH DOCK B,Bigbelly Bin,317916.52094539633,234386.44699585612
WMS0784,PEMBROKE EAST E,Class A,318288.4747261377,232490.67503394402
WMS1884,CARNA,Bigbelly Bin,309377.89232743037,233708.15871013538
WMS4001,BOTANIC A,Cast Iron,315299.2082844071,236965.85387782333
WMS2872,BALLYBOUGH B,Class B,316618.9923945308,236059.81591018548
WMS0980,USHERS E,Class A,313349.165404423,233134.21845359993
WMS2385,GRANGE A,Class B,321048.1466328316,240588.25423168833
WMS1257,SOUTH DOCK,Bigbelly Bin,317505.2124597272,234081.83043124052
WMS0420,ROTUNDA A,Class A,316037.05684059276,235100.49297580673
WMS0639,MANSION HOUSE B,Class A,315984.2560420531,233925.0539195368
WMS3481,CABRA WEST C,Class B,313422.57868945465,235880.00702299384
WMS1407,USHERS B,Class A,314418.85300623946,234097.21179891567
WMS0601,MANSION HOUSE A,Class A,316317.8189853007,234255.33862592423
WMS1431,PEMBROKE EAST A,Class A,318167.6057077068,233784.3154070876
WMS5339,HARMONSTOWN B,Class B,320050.5766707248,238415.37860005978
WMS0094,INNS QUAY B,Class A,315593.9145145624,235447.68921276028
WMS4010,BALLYGALL A,Cast Iron,313196.9566130066,239073.94952465454
WMS0876,SOUTH DOCK,Stainless Steel,317705.96267698845,234113.7551225715
WMS2373,PRIORSWOOD B,Class B,319772.13573164516,240466.78081221174
WMS3506,PEMBROKE WEST B,Class B,317852.4734261362,232917.89024077845
WMS1700,CRUMLIN B,Dog Bin,312737.4694463791,232917.51305087982
WMS5085,FINGLAS NORTH C,Class B,313640.006860494,239354.5444055497
WMS4471,MERCHANTS QUAY A,Cast Iron,314691.0242019611,233870.69637652565
WMS3321,CLONTARF WEST B,Class B,318789.9576990318,237496.41023645908
WMS2688,DRUMCONDRA SOUTH A,Class B,316295.5732629897,237038.61155262165
WMS4068,PRIORSWOOD C,Cast Iron,320124.7180492736,240512.43917254813
WMS2560,DRUMCONDRA SOUTH A,Class B,316931.09761181404,237393.62187860798
WMS3366,WALKINSTOWN C,Class B,312199.28187460784,231306.36899543062
WMS4276,MOUNTJOY A,Cast Iron,316387.7005766526,235110.14090751635
WMS1228,ROTUNDA B,Class A,315391.84477236494,234684.98896096234
WMS1940,PEMBROKE WEST A,Class A,318201.48086310306,233238.72200329287
WMS0151,BALLYBOUGH B,Class A,316020.9258024969,236175.23181676184
WMS5028,AYRFIELD,Class B,320892.1740506408,239755.84453616934
WMS0682,MANSION HOUSE B,Class A,316136.464605227,233190.99288250785
WMS5302,FINGLAS SOUTH A,Class B,312536.27804761217,238590.31941664068
WMS1189,MOUNTJOY A,Bigbelly Bin,316365.96962522564,234864.61483092332
WMS1241,SOUTH DOCK,Bigbelly Bin,317425.9359961982,234289.89401198374
WMS0052,CLONTARF EAST D,Class A,319041.9198511188,235911.68494011415
WMS0497,ROYAL EXCHANGE A,Class A,315267.23092791083,234000.04634779814
WMS2784,BOTANIC B,Class B,315694.57073318644,236531.3431620938
WMS5157,RATHMINES WEST D,Class B,315748.0289669429,230653.26211038267
WMS3452,RATHMINES EAST A,Class B,316073.44687442924,232531.26060129714
WMS1734,BALLYGALL C,Dog Bin,314777.9330837998,238758.17066475903
WMS0027,BALLYMUN C,Class A,316113.0018517274,239366.4463178471
WMS1082,BOTANIC C,Bigbelly Bin,315990.66710925696,236153.4115066595
WMS1919,ROYAL EXCHANGE A,Class A,315625.1197221365,233821.6069722096
WMS5247,KIMMAGE E,Class B,312821.85110549745,231300.70254259824
WMS0541,CLONTARF EAST A,Class A,321282.67959620344,237750.88043846787
WMS4033,KILMORE A,Cast Iron,317720.6786379076,240445.82415084186
WMS1244,SOUTH DOCK,Bigbelly Bin,317247.91689156526,234288.16829131645
WMS0805,MANSION HOUSE B,Class A,316032.81845884235,233699.16989387976
WMS0208,NORTH CITY,Class A,316022.9899241115,234433.8456231912
WMS5162,RATHMINES EAST B,Class B,317684.23455598985,231132.77584881242
WMS5227,GRANGE D,Class B,321895.1162256581,239157.88378846386
WMS3607,GRANGE D,Class B,321412.00644011295,238522.72328412754
WMS0335,NORTH CITY,Class A,315456.4165310429,234630.10421135108
WMS4052,BEAUMONT E,Cast Iron,317839.8231778489,237931.01968414048
WMS4152,NORTH DOCK A,Cast Iron,317420.9584179963,235785.73043263744
WMS0917,PEMBROKE WEST C,Bigbelly Bin,317013.56122483365,232874.02747120522
WMS1234,SOUTH DOCK,Bigbelly Bin,317631.0581418662,234250.31034830218
WMS1794,BEAUMONT C,Bigbelly Bin,319516.3436581557,238735.18876452732
WMS1170,TERENURE A,Bigbelly Bin,314703.0893262103,231617.26196291397
WMS2090,FINGLAS NORTH C,Class B,313652.04416258354,239086.1587321332
WMS3852,PEMBROKE EAST C,Class B,319431.87305949,232233.0257503152
WMS2495,RAHENY-FOXFIELD,Class B,322763.8855928509,238569.0915956327
WMS0799,MANSION HOUSE A,Class A,316581.1000509649,233804.57931938863
WMS4326,MANSION HOUSE B,Cast Iron,316359.8862253056,233397.17438411023
WMS4426,SAINT KEVIN'S,Cast Iron,316094.8528626427,232767.25994497281
WMS3081,PEMBROKE EAST E,Class B,318060.0628249228,232326.40468166853
WMS0090,ROTUNDA A,Class A,315712.65337755135,235600.24506884595
WMS2197,WHITEHALL B,Class B,316121.5065418499,239021.77125042636
WMS0355,ROYAL EXCHANGE A,Class A,315738.69692411984,234247.71510148866
WMS0274,NORTH CITY,Class A,315576.3624304432,234581.04453876914
WMS1506,NORTH CITY,Class A,315503.42867254396,234450.21498628694
WMS0093,INNS QUAY B,Class A,315566.2472067202,235400.01803555992
WMS5168,USHERS D,Class B,313350.58953091747,233224.4863373249
WMS2137,BALLYGALL B,Class B,314277.5401478497,238817.1398986234
WMS0167,NORTH CITY,Class A,316007.39634203014,234705.93168031008
WMS3504,RATHMINES EAST B,Class B,317382.742255488,231778.46764645784
WMS1081,BOTANIC C,Bigbelly Bin,315945.93011639663,236060.36319896783
WMS1929,ROYAL EXCHANGE B,Class A,315560.4435977767,233473.58871122368
WMS0933,PEMBROKE WEST C,Bigbelly Bin,316742.07463310205,232847.15169972758
WMS0706,SAINT KEVIN'S,Class A,315621.7099112769,232959.23881960424
WMS1313,ROYAL EXCHANGE B,Class A,315815.2321469283,233675.06611725318
WMS3834,DRUMCONDRA SOUTH B,Class B,316183.90677724784,236605.78358375942
WMS0198,NORTH DOCK B,Class A,318108.65981503227,234725.5657641138
WMS3654,KIMMAGE E,Class B,312348.1271735332,230895.11537105255
WMS4686,RAHENY-FOXFIELD,Cast Iron,322774.1469331052,238886.7206972571
WMS2030,FINGLAS NORTH C,Class B,312632.7406641111,240136.62945822973
WMS0054,CLONTARF EAST D,Class A,318891.67817651224,235982.4278828682
WMS4667,MERCHANTS QUAY B,Cast Iron,314838.14813391544,233878.9449993388
WMS1149,ROYAL EXCHANGE A,Bigbelly Bin,315447.6984439351,234039.4743405712
WMS0745,MANSION HOUSE B,Class A,316275.0476090224,232987.12783188408
WMS2658,CLONTARF EAST C,Class B,319793.46720044746,237025.43080135083
WMS0405,BALLYGALL C,Class A,315424.5552806782,238682.44369921373
WMS3424,PALMERSTON VILLAGE,Class B,308168.96057130373,233891.12844915516
WMS0790,SOUTH DOCK,Class A,316968.88109509606,233282.15345982157
WMS3014,PEMBROKE WEST A,Class B,317848.98978081794,233780.0433389321
WMS3234,RATHMINES WEST F,Class B,315060.0926562097,231320.1491733031
WMS1480,ARRAN QUAY B,Class A,315012.2117653346,235116.07794830218
WMS1208,NORTH DOCK B,Bigbelly Bin,317594.707743151,234416.14071754031
WMS3756,WHITEHALL D,Class B,317376.3007163402,238546.82118835632
WMS0003,PEMBROKE WEST C,Class A,316833.77198003925,232807.44879808376
WMS4593,MERCHANTS QUAY A,Cast Iron,314826.7967401593,233890.89169965577
WMS4382,MANSION HOUSE B,Cast Iron,316518.1740405003,233556.58965892086
WMS4416,SOUTH DOCK,Cast Iron,317181.1621608115,233909.27949515713
WMS3624,FINGLAS NORTH A,Class B,312317.8654209544,239424.10134756417
WMS2572,GRACE PARK,Class B,317615.8807033752,237859.19321138287
WMS3464,USHERS F,Class B,312924.837685668,233411.96590567668
WMS5014,CLONTARF EAST B,Class B,320957.1649837032,236592.00830182584
WMS0911,PEMBROKE WEST A,Bigbelly Bin,317529.60063424567,232954.40572439757
WMS0061,CLONTARF EAST B,Class A,321404.3941777348,236361.43772975772
WMS1144,ROYAL EXCHANGE A,Bigbelly Bin,315508.1374038661,234133.75235818882
WMS1072,CLONTARF EAST C,Bigbelly Bin,320121.8994799778,235812.66404140368
WMS1239,SOUTH DOCK,Bigbelly Bin,317463.35063667415,234286.50658030197
WMS3440,DECIES,Class B,310071.8203079237,233457.58210260115
WMS1829,ROYAL EXCHANGE A,Class A,315826.45330170856,234066.39685364926
WMS0708,SAINT KEVIN'S,Class A,315623.93693656963,233022.06870116427
WMS5211,BEAUMONT D,Class B,318394.3734683941,238391.1095643723
WMS2719,BOTANIC A,Class B,315200.2607854011,236711.45903772954
WMS1311,BALLYGALL D,Class A,314550.3268496779,238352.0147409034
WMS0489,ROYAL EXCHANGE A,Class A,315768.74013868434,234058.39452939405
WMS0503,BALLYGALL C,Class A,315022.9577279011,239106.33917613563
WMS4656,WOOD QUAY A,Cast Iron,315183.27366015484,233633.54607408214
WMS1899,NORTH CITY,Class A,315529.9110488095,234372.84083518278
WMS3725,BALLYGALL A,Class B,313344.52975260327,239078.469714984
WMS0021,BALLYMUN C,Class A,315788.2229960715,239943.8557576046
WMS2158,BALLYGALL C,Class B,315449.20920536446,238402.54412472443
WMS3546,CABRA EAST C,Class B,314370.21106365585,235881.99502392398
WMS4698,BOTANIC C,Cast Iron,315564.6530546277,236367.73358619513
WMS5096,FINGLAS SOUTH B,Class B,313139.58305069205,238841.8995164096
WMS3328,CRUMLIN D,Class B,312285.60022646387,231937.94694420212
WMS3432,DRUMFINN,Class B,309343.5884801737,234312.85840642292
WMS5221,KILMAINHAM A,Class B,311452.96992709296,233695.54971707985
WMS4529,DRUMFINN,Cast Iron,309813.03479939245,233695.49774151298
WMS2927,INNS QUAY B,Class B,315482.9484779163,235591.02297818265
WMS2379,PRIORSWOOD D,Class B,320228.67524449155,239524.32019902044
WMS4302,ROTUNDA B,Cast Iron,315360.2395974123,234874.5011879801
WMS1999,MANSION HOUSE A,Class A,316263.22046302643,234214.06418922305
WMS0588,USHERS A,Class A,313727.21658719,233825.31317455904
WMS1689,GRANGE E,Dog Bin,321126.8352896464,238847.072008048
WMS4094,RAHENY-St. ASSAM,Cast Iron,321589.4070331875,238223.3796074121
WMS1117,NORTH CITY,Bigbelly Bin,315803.5841261209,234338.22355951145
WMS0040,ROYAL EXCHANGE A,Class A,315550.87107541173,233513.1603720713
WMS0757,CLONTARF WEST A,Class A,319483.10215311544,238334.11345488965
WMS1530,ROYAL EXCHANGE A,Bigbelly Bin,315950.0014493738,234327.74866291633
WMS0811,MANSION HOUSE B,Class A,316151.583770804,233880.1049618246
WMS1896,MANSION HOUSE B,Class A,316177.5480629448,233855.05777499554
WMS0957,NORTH CITY,Class A,315547.0181099676,234562.91921581147
WMS0196,NORTH DOCK C,Class A,316384.01747882913,234522.32989088245
WMS0958,NORTH CITY,Class A,315972.5406630971,234697.05368747533
WMS4442,PEMBROKE EAST B,Cast Iron,318942.86563083646,232839.90388634318
WMS0826,MANSION HOUSE A,Class A,316027.7320888697,234241.53420667103
WMS3946,RATHFARNHAM,Class B,315336.3980351556,230000.10564156505
WMS4605,CARNA,Cast Iron,309474.15977062687,233693.51675770862
WMS0718,TERENURE D,Class A,313887.8105130721,229407.5315552049
WMS5256,CABRA EAST B,Class B,314290.92043750134,235905.3759178151
WMS1453,RATHMINES WEST E,Class A,314530.28331756976,230479.23472095453
WMS0309,ROTUNDA B,Class A,315617.2004675693,235146.31414747713
WMS2594,CLONTARF WEST D,Class B,317583.77798648714,236636.58397812737
WMS2194,WHITEHALL C,Class B,316402.36014690396,239284.26983918453
WMS4060,PRIORSWOOD E,Cast Iron,319109.78027968184,240358.7506729346
WMS2226,WHITEHALL C,Class B,316830.14374513604,239986.5296136624
WMS3113,RATHMINES EAST B,Class B,317497.7839648768,231637.47398341369
WMS5291,CLONTARF WEST D,Class B,317647.17197014525,236272.08970939182
WMS1442,SAINT KEVIN'S,Class A,315591.3676613397,233149.24633101554
WMS0306,ROTUNDA A,Class A,315701.4465964928,235167.3185325373
WMS0591,WOOD QUAY A,Class A,315136.0831574259,233720.57118174143
WMS3874,BOTANIC A,Class B,314611.08259781206,236912.14144230937
WMS0832,MANSION HOUSE B,Class A,316222.6587109315,233683.28595133935
WMS1853,GRANGE A,Bigbelly Bin,322248.199411679,240731.62611435517
WMS3706,BALLYGALL C,Class B,314685.9379399687,238850.6118931907
WMS3671,KIMMAGE B,Class B,313426.6823976794,231620.66132996164
WMS0843,SOUTH DOCK,Class A,317294.01458089374,233907.9976520574
WMS3875,DRUMCONDRA SOUTH B,Class B,316488.80842098134,236098.3517562863
WMS1751,BALLYGALL D,Bigbelly Bin,314658.4881090659,238279.1604148626
WMS3891,ASHTOWN B,Class B,312042.43171103735,236557.72506155068
WMS2296,BEAUMONT B,Class B,318791.49489380186,239232.42540413496
WMS2076,BALLYMUN E,Class B,314617.0816818685,239513.13164228894
WMS3100,PEMBROKE WEST B,Class B,317604.8425688874,231619.28794579845
WMS3774,ASHTOWN A,Class B,311770.1646604695,237349.84738352813
WMS4328,MANSION HOUSE B,Cast Iron,316290.7375585325,233333.51706830054
WMS1935,CABRA EAST A,Bigbelly Bin,315140.0846593145,235875.80381556723
WMS3795,ASHTOWN A,Class B,311078.3691438254,237209.6447978178
WMS5039,BEAUMONT C,Class B,319004.3906696308,238420.05585859358
WMS1827,NORTH CITY,Bigbelly Bin,316055.26675312605,234713.2005598084
WMS2292,BEAUMONT C,Class B,318855.49885868584,238543.7124794561
WMS1511,SAINT KEVIN'S,Class A,315765.54145642545,232945.30459125908
WMS3684,KIMMAGE B,Class B,313108.0197123497,231414.3968818553
WMS5237,WHITEHALL D,Class B,317286.8679311511,238940.62366279977
WMS3276,CRUMLIN C,Class B,313807.34164709365,232603.9420033863
WMS1279,MOUNTJOY A,Bigbelly Bin,316301.47508376365,234995.44910496564
WMS0777,ASHTOWN A,Class A,311580.5660709093,236808.06291583175
WMS2380,PRIORSWOOD D,Class B,320534.0274560079,239947.68366241513
WMS2622,CLONTARF EAST A,Class B,321187.3829174575,237660.94593136144
WMS4267,MOUNTJOY A,Cast Iron,316587.8907375422,235224.64362228606
WMS1361,EDENMORE,Bigbelly Bin,320933.86680015747,239138.60495408386
WMS2125,BALLYGALL C,Class B,314924.9118929262,238457.08421237947
WMS0524,PEMBROKE EAST D,Class A,319002.58398498903,231206.32745002446
WMS1792,EDENMORE,Bigbelly Bin,320621.30758347455,238847.0516349635
WMS3548,BOTANIC A,Class B,314207.14228759013,237773.36410355434
WMS2009,FINGLAS NORTH C,Class B,312963.4211822423,239755.2273619141
WMS2633,CLONTARF EAST A,Class B,321664.3601292534,236763.87858804924
WMS4628,MERCHANTS QUAY A,Cast Iron,314998.89301259833,234020.98283876976
WMS2266,BEAUMONT B,Class B,317797.98806838325,238714.3294864804
WMS0007,BALLYMUN D,Class A,315505.971370518,239743.08292655478
WMS5071,FINGLAS SOUTH B,Class B,313724.45699132874,238219.03537079442
WMS1470,SOUTH DOCK,Bigbelly Bin,317114.24184982665,233940.67209890857
WMS3383,CRUMLIN F,Class B,311917.0886409281,231823.01509606506
WMS5035,CLONTARF WEST A,Class B,319519.2549685084,237964.98719069385
WMS5268,RAHENY-St. ASSAM,Class B,321936.0620460815,238547.92875202894
WMS1765,ROYAL EXCHANGE A,Bigbelly Bin,315977.0435881486,234236.2632034881
WMS4367,SOUTH DOCK,Cast Iron,317175.75749770063,233254.61183101076
WMS1381,CABRA EAST A,Bigbelly Bin,315038.55820784986,235964.4175780668
WMS4332,MANSION HOUSE B,Cast Iron,316564.16295166267,233325.26177110008
WMS1627,ROYAL EXCHANGE B,Class A,315907.0557228343,233896.3443870024
WMS4122,ASHTOWN B,Cast Iron,311394.96400039917,236674.05749696092
WMS3984,CABRA EAST B,Class B,314161.37466597965,235926.02765837236
WMS0359,NORTH CITY,Class A,315544.5859009074,234279.235356858
WMS4497,USHERS C,Cast Iron,314117.19311721873,233716.85192681802
WMS5328,NORTH DOCK A,Class B,317078.56766591687,235581.12666105977
WMS5128,KILMAINHAM B,Class B,311919.13212017424,233429.50904382876
WMS4330,MANSION HOUSE B,Cast Iron,316268.29311736027,233359.53939141627
WMS1051,NORTH CITY,Class A,315961.7601118841,234403.82937782252
WMS1743,CABRA EAST C,Bigbelly Bin,313897.6442572405,235542.66852096483
WMS0268,NORTH CITY,Class A,315664.84211219207,234607.20441578075
WMS2190,AIRPORT,Class B,315971.61048588034,240273.6842901706
WMS3764,CABRA EAST B,Class B,313900.7857292659,236394.12155663324
WMS0015,BALLYMUN C,Class A,315529.4360830612,239782.2083188841
WMS1514,SAINT KEVIN'S,Class A,315730.96527790587,233096.53172807806
WMS1771,ROYAL EXCHANGE B,Class A,315851.4686976813,233911.03768386034
WMS0994,PEMBROKE WEST A,Class A,318144.48811355984,233362.70786354417
WMS2839,RAHENY-St. ASSAM,Class B,321776.16166188684,238420.96784504887
WMS5132,INCHICORE A,Class B,311562.5126932579,233064.29051542192
WMS4324,MANSION HOUSE B,Cast Iron,316289.295150253,233427.35191398923
WMS1655,MERCHANTS QUAY C,Class A,314256.6634352241,233532.5592778248
WMS2569,GRACE PARK,Class B,317727.8965495251,236988.42699736403
WMS5340,SOUTH DOCK,Bigbelly Bin,317535.8380452797,233850.51090825864
WMS2013,FINGLAS NORTH B,Class B,313073.98015811504,239199.9676339401
WMS4271,MOUNTJOY A,Cast Iron,316571.2642604275,235177.85335442904
WMS5170,RATHMINES EAST A,Class B,316139.7406294624,232307.18535419917
WMS4323,ROYAL EXCHANGE B,Cast Iron,315657.1669044092,233627.24205243337
WMS2914,ARRAN QUAY A,Class B,315055.06922098587,235800.62000208913
WMS1496,NORTH CITY,Class A,315690.8989251244,234455.730472084
WMS3911,BALLYBOUGH B,Class B,315946.21466844843,235743.2407556334
WMS0709,SAINT KEVIN'S,Class A,315618.1365032417,233104.54030947373
WMS4121,CABRA EAST A,Cast Iron,314362.9909665511,237106.66019981896
WMS0404,ROYAL EXCHANGE B,Class A,315874.02277074824,233668.07816471905
WMS0236,NORTH CITY,Class A,315837.2989852222,234848.80018490067
WMS1819,INNS QUAY B,Class B,315299.1746251983,235559.52934428962
WMS0272,NORTH CITY,Class A,315593.74295807886,234576.71279677522
WMS4498,USHERS C,Cast Iron,314185.0504792396,233716.99458093042
